latitude,longitude,acq_date,confidence,frp
31.8309,74.5245,2023-10-11,76.5,84.2
29.4956,75.5995,2023-10-11,93.9,177.5
30.156,74.645,2023-10-11,87.7,89.2
29.521,76.1402,2023-10-11,97.0,22.6
31.1726,75.1913,2023-10-11,72.9,11.9
32.0781,74.9169,2023-10-11,81.2,28.3
31.0646,75.6641,2023-10-11,89.9,83.7
31.2464,75.0732,2023-10-11,75.5,113.3
25.3083,75.118,2023-10-12,66.8,39.0
21.1204,81.8027,2023-10-12,50.4,10.0
10.2652,80.7268,2023-10-12,73.2,41.4
18.9247,82.1543,2023-10-12,93.3,29.5
14.1523,79.9288,2023-10-12,73.0,12.4
24.5085,78.65,2023-10-12,63.0,16.8
18.0393,77.9403,2023-10-12,65.9,33.2
17.39,78.1261,2023-10-12,68.9,26.2
10.1971,84.1291,2023-10-12,61.9,20.6
19.1854,81.0231,2023-10-12,66.8,2.3
17.1661,77.1542,2023-10-12,61.4,19.6
25.9389,78.382,2023-10-12,60.1,12.7
19.3126,83.9639,2023-10-12,56.2,34.3
20.9893,82.6646,2023-10-12,56.9,16.3
24.1294,82.4186,2023-10-12,54.1,25.4
25.7573,73.7907,2023-10-12,60.3,31.1
17.2101,83.5217,2023-10-12,55.9,22.4
17.4791,81.1468,2023-10-12,66.1,14.6
19.651,75.5959,2023-10-12,53.2,17.6
20.3745,79.9919,2023-10-12,61.0,11.0
11.1961,73.9483,2023-10-12,81.4,42.6
20.2322,80.0425,2023-10-12,75.0,32.5
19.1399,80.93,2023-10-12,57.7,26.7
21.7902,83.6279,2023-10-12,61.8,7.6
14.8621,85.3889,2023-10-12,70.3,13.6
19.9953,83.7025,2023-10-12,73.3,36.9
24.8858,79.7651,2023-10-12,58.2,30.1
11.4346,76.6103,2023-10-12,55.3,34.5
21.6623,78.0656,2023-10-12,80.2,17.5
19.8839,76.4141,2023-10-12,86.6,34.1
22.2366,79.8704,2023-10-12,72.2,38.4
22.7308,80.9992,2023-10-12,71.1,29.6
15.8685,84.5376,2023-10-12,93.2,27.8
15.9072,73.4643,2023-10-12,89.3,8.3
14.0548,84.4168,2023-10-12,83.1,30.0
16.1525,79.4204,2023-10-12,67.5,11.4
25.2958,82.6632,2023-10-12,57.1,21.5
30.1921,75.234,2023-10-12,84.0,159.5
29.8877,76.0146,2023-10-12,88.1,18.5
29.8423,76.5112,2023-10-12,96.4,38.0
31.412,74.9214,2023-10-12,84.7,87.4
29.7061,75.7993,2023-10-12,71.1,22.4
29.4211,76.4726,2023-10-12,78.8,154.2
29.3132,76.7864,2023-10-12,89.2,135.5
30.1369,76.0093,2023-10-12,78.1,29.1
30.4158,75.5433,2023-10-12,90.0,17.3
30.1991,76.239,2023-10-12,96.4,136.3
30.1756,76.2256,2023-10-12,73.5,183.1
30.0151,75.3485,2023-10-12,85.5,172.4
29.9657,76.0473,2023-10-12,95.0,25.5
30.3731,75.6528,2023-10-12,79.3,93.1
29.9633,75.2734,2023-10-12,84.2,54.1
30.0166,75.195,2023-10-12,84.0,98.4
31.5609,75.0274,2023-10-12,71.5,30.0
29.1418,76.6726,2023-10-12,77.5,74.7
30.0455,74.378,2023-10-12,78.7,131.1
30.8829,75.3229,2023-10-12,88.4,29.9
30.4365,75.1869,2023-10-12,77.5,58.2
30.6512,76.3303,2023-10-12,88.4,167.3
31.1366,75.0338,2023-10-12,91.5,82.6
30.3549,76.1636,2023-10-12,81.5,118.9
30.7642,75.9293,2023-10-12,89.6,28.4
30.4815,76.5544,2023-10-12,83.5,129.5
29.1126,76.4519,2023-10-12,74.0,179.6
30.4029,74.9574,2023-10-12,80.7,10.3
31.3751,74.4887,2023-10-12,78.9,98.6
29.8025,75.996,2023-10-12,78.9,178.9
31.373,74.6825,2023-10-12,91.5,68.1
30.4739,76.3737,2023-10-12,73.6,64.7
30.2135,74.0,2023-10-12,78.4,152.9
30.502,75.4019,2023-10-12,86.3,137.9
31.023,74.3556,2023-10-12,81.2,175.0
29.7052,75.5884,2023-10-12,70.4,109.8
31.6608,74.932,2023-10-12,95.2,18.3
29.392,76.346,2023-10-12,82.8,154.1
32.0443,75.2001,2023-10-12,80.4,182.3
30.3343,75.2909,2023-10-12,74.8,126.2
31.0427,74.5879,2023-10-12,90.8,182.1
18.8068,83.8332,2023-10-13,72.4,42.5
18.2393,84.5394,2023-10-13,74.3,9.3
25.5074,78.6544,2023-10-13,67.1,21.2
20.108,79.0009,2023-10-13,56.4,29.5
20.1345,82.2738,2023-10-13,74.0,25.6
21.4243,73.5177,2023-10-13,62.8,24.1
17.7832,84.0716,2023-10-13,61.8,16.9
22.1947,82.1223,2023-10-13,92.9,9.2
25.0541,73.5135,2023-10-13,94.8,2.5
18.6393,83.4046,2023-10-13,78.4,29.6
23.7939,80.9084,2023-10-13,67.6,30.6
10.2636,73.3614,2023-10-13,88.0,8.3
22.0754,85.047,2023-10-13,67.1,16.1
25.0819,75.0588,2023-10-13,68.6,7.5
14.6829,85.7413,2023-10-13,83.8,37.5
17.0222,76.42,2023-10-13,59.3,5.1
16.5283,73.7596,2023-10-13,69.5,27.5
12.2992,76.5603,2023-10-13,85.8,12.1
23.6806,82.3714,2023-10-13,54.8,36.5
25.5011,79.3348,2023-10-13,73.1,22.7
21.1218,74.0709,2023-10-13,55.5,14.2
11.4635,76.5366,2023-10-13,57.3,14.6
21.8697,85.4537,2023-10-13,60.9,26.9
21.2391,84.0185,2023-10-13,52.4,32.1
17.073,80.0909,2023-10-13,89.5,34.8
13.9934,75.8832,2023-10-13,94.6,12.0
20.0468,80.4933,2023-10-13,70.7,5.7
16.3822,78.1237,2023-10-13,61.3,17.5
19.3525,75.1653,2023-10-13,86.0,5.6
20.7389,79.9921,2023-10-13,50.7,25.1
22.1599,79.7261,2023-10-13,82.6,9.8
20.5705,73.1537,2023-10-13,79.6,38.4
24.7509,79.4162,2023-10-13,92.6,13.5
16.5028,81.8138,2023-10-13,80.7,25.5
16.2427,77.9368,2023-10-13,93.9,21.2
15.1749,75.3841,2023-10-13,76.3,44.6
25.356,77.6432,2023-10-13,56.9,30.9
20.9083,80.1679,2023-10-13,65.8,19.0
23.9002,82.0831,2023-10-13,75.2,32.4
14.9673,82.7719,2023-10-13,68.4,15.9
15.5296,80.9685,2023-10-13,87.0,40.2
19.4946,85.169,2023-10-13,74.2,38.4
29.4792,76.8237,2023-10-13,75.4,65.9
29.8448,76.9654,2023-10-13,82.3,42.3
29.6021,75.5533,2023-10-13,91.1,126.4
29.5039,74.8607,2023-10-13,85.8,170.1
32.2003,74.724,2023-10-13,90.0,16.2
31.7429,74.3641,2023-10-13,75.6,96.9
30.9443,75.5168,2023-10-13,79.1,76.9
30.3239,76.2389,2023-10-13,90.8,111.1
30.0105,75.7038,2023-10-13,91.9,141.1
30.1257,76.0264,2023-10-13,94.8,158.3
30.2634,74.7679,2023-10-13,85.8,30.4
31.6085,75.9555,2023-10-13,81.0,106.3
30.215,76.657,2023-10-13,91.6,158.3
29.9919,74.3823,2023-10-13,99.9,91.8
30.3241,74.8442,2023-10-13,81.9,185.1
30.5495,76.7102,2023-10-13,94.4,87.7
29.8977,74.575,2023-10-13,83.9,150.5
30.2247,76.6898,2023-10-13,81.4,28.9
30.1478,75.3529,2023-10-13,99.0,159.2
30.3186,75.5895,2023-10-13,72.3,183.0
29.8002,76.2212,2023-10-13,84.9,158.3
30.6335,74.2451,2023-10-13,99.6,13.3
29.9831,74.7201,2023-10-13,91.1,178.3
30.311,75.5886,2023-10-13,79.2,56.3
30.1655,76.35,2023-10-13,74.4,132.7
29.9826,75.3648,2023-10-13,74.2,147.4
29.7564,76.2615,2023-10-13,83.7,101.3
30.8773,74.7289,2023-10-13,89.6,40.6
30.3758,75.0283,2023-10-13,70.2,145.4
31.8833,74.7205,2023-10-13,90.1,82.1
29.669,75.5536,2023-10-13,79.9,82.2
30.8174,75.5086,2023-10-13,83.8,79.7
31.8346,75.1481,2023-10-13,89.7,29.5
29.3426,75.9068,2023-10-13,72.4,70.5
30.5843,75.4474,2023-10-13,90.7,99.9
29.7536,75.7227,2023-10-13,70.8,129.0
29.7328,77.2218,2023-10-13,83.7,94.5
30.3985,75.4645,2023-10-13,90.2,140.0
30.2185,75.6059,2023-10-13,92.4,42.7
29.8767,75.7645,2023-10-13,97.6,137.5
30.1348,74.4724,2023-10-13,75.9,105.3
30.9331,74.8864,2023-10-13,74.2,38.8
29.677,75.5196,2023-10-13,90.0,104.2
30.4091,74.7522,2023-10-13,94.8,120.4
30.7538,75.7118,2023-10-13,85.5,20.6
29.4426,76.142,2023-10-13,81.6,95.6
30.7806,75.0501,2023-10-13,99.0,117.8
30.5652,74.8443,2023-10-13,88.2,50.4
29.1312,74.6686,2023-10-13,96.1,98.3
31.8297,75.0478,2023-10-13,73.3,103.9
29.8135,76.306,2023-10-13,97.7,167.5
31.3597,75.4611,2023-10-13,97.3,138.9
31.0077,75.4165,2023-10-13,72.1,43.3
30.11,75.0297,2023-10-13,99.6,34.0
30.7001,74.9491,2023-10-13,78.8,178.0
30.1339,76.2149,2023-10-13,77.3,47.1
21.1272,78.5961,2023-10-14,87.3,14.4
21.5201,82.9043,2023-10-14,59.9,13.3
10.7032,73.7506,2023-10-14,84.9,43.6
19.5318,73.403,2023-10-14,85.1,11.7
23.1943,80.6929,2023-10-14,86.7,21.4
11.8943,81.6128,2023-10-14,71.6,34.6
21.5299,79.9239,2023-10-14,85.5,9.1
24.3731,74.5148,2023-10-14,85.2,18.6
17.5593,74.919,2023-10-14,80.9,30.3
16.0545,79.925,2023-10-14,72.9,35.4
24.442,76.0169,2023-10-14,60.6,32.4
13.3539,83.6921,2023-10-14,75.6,28.3
20.7483,79.6821,2023-10-14,59.7,23.8
22.389,82.9218,2023-10-14,52.6,10.1
24.9487,77.9004,2023-10-14,70.3,40.5
22.9782,74.4153,2023-10-14,58.6,6.9
19.9588,82.9344,2023-10-14,57.4,30.5
25.7898,80.5754,2023-10-14,90.0,21.3
15.7078,75.591,2023-10-14,61.3,2.3
17.6091,78.4196,2023-10-14,67.5,30.6
22.1768,78.3459,2023-10-14,65.9,19.2
22.2954,81.4702,2023-10-14,68.1,24.3
12.164,83.6597,2023-10-14,56.2,37.9
30.0333,74.793,2023-10-14,98.8,169.8
30.2091,75.1085,2023-10-14,82.4,96.7
30.5879,76.7125,2023-10-14,75.5,69.7
30.1929,75.7108,2023-10-14,77.1,119.4
31.2559,74.9536,2023-10-14,90.5,125.8
30.7215,75.126,2023-10-14,94.2,29.7
30.2173,76.1303,2023-10-14,85.6,129.0
30.199,75.5266,2023-10-14,93.0,123.8
30.4082,76.566,2023-10-14,92.4,182.1
30.5291,74.7579,2023-10-14,93.6,166.4
31.5448,74.5454,2023-10-14,96.8,126.0
29.0,77.1459,2023-10-14,77.0,49.9
30.1639,76.3472,2023-10-14,73.5,92.4
30.1107,76.2331,2023-10-14,96.6,177.8
31.8145,74.6589,2023-10-14,88.4,70.2
30.0789,75.7831,2023-10-14,92.6,165.4
32.1902,75.5514,2023-10-14,78.0,132.1
31.5321,75.5596,2023-10-14,84.7,45.2
29.885,75.6838,2023-10-14,80.2,78.0
30.0912,76.9233,2023-10-14,98.1,119.0
30.0437,75.6289,2023-10-14,93.9,101.6
29.5543,76.1217,2023-10-14,92.5,141.9
29.4957,75.9773,2023-10-14,89.9,157.4
30.3313,76.0171,2023-10-14,70.9,33.4
30.3572,75.2892,2023-10-14,80.9,154.7
29.6141,76.5214,2023-10-14,76.5,133.2
30.1505,75.9355,2023-10-14,81.4,100.5
30.7858,77.1024,2023-10-14,94.2,142.7
30.2083,74.2359,2023-10-14,98.0,20.0
30.9468,75.4633,2023-10-14,94.8,151.0
30.1559,75.1503,2023-10-14,80.8,89.7
30.3344,74.9781,2023-10-14,98.4,168.5
29.3019,76.1818,2023-10-14,73.9,144.7
30.4502,75.4532,2023-10-14,82.5,105.2
30.41,76.1186,2023-10-14,87.4,85.3
31.6204,74.7365,2023-10-14,95.4,128.3
29.7679,75.7766,2023-10-14,71.4,29.3
29.7836,74.8902,2023-10-14,84.6,159.0
30.0279,74.718,2023-10-14,86.2,94.2
29.7301,75.8179,2023-10-14,87.9,32.1
32.3292,75.1691,2023-10-14,80.2,32.1
29.6136,75.633,2023-10-14,84.4,15.6
30.3719,75.2851,2023-10-14,75.3,102.7
30.02,74.5826,2023-10-14,99.9,15.6
31.2205,75.0842,2023-10-14,74.7,51.9
29.4292,76.3548,2023-10-14,70.7,86.5
31.7531,74.39,2023-10-14,75.8,173.3
30.8525,76.3501,2023-10-14,89.2,53.3
29.8908,76.2903,2023-10-14,73.1,22.7
30.4367,75.9311,2023-10-14,74.1,129.4
23.4412,77.3357,2023-10-15,88.1,41.8
23.0257,75.1144,2023-10-15,92.4,30.9
22.4673,85.6398,2023-10-15,85.6,17.7
24.706,81.2764,2023-10-15,50.4,15.9
22.9603,74.7614,2023-10-15,87.2,37.8
12.1237,85.6529,2023-10-15,91.1,4.6
14.8367,84.0058,2023-10-15,84.4,33.0
25.1134,73.7394,2023-10-15,87.1,44.7
10.8163,84.6591,2023-10-15,75.7,44.5
15.7494,76.3778,2023-10-15,85.2,34.4
23.4304,85.7881,2023-10-15,87.3,41.8
25.7242,75.2448,2023-10-15,66.7,37.1
22.6165,75.3934,2023-10-15,83.4,41.8
10.3008,75.5128,2023-10-15,59.1,9.2
13.6601,74.0282,2023-10-15,75.4,23.1
23.3825,84.0945,2023-10-15,81.1,6.9
13.5016,79.9127,2023-10-15,92.2,30.8
20.3366,75.6255,2023-10-15,72.1,39.5
14.1718,80.1958,2023-10-15,54.4,8.9
10.1715,85.6685,2023-10-15,82.5,16.0
20.9636,77.574,2023-10-15,80.3,33.5
12.0748,83.5956,2023-10-15,57.4,41.0
25.0691,76.813,2023-10-15,70.9,31.4
13.6385,73.217,2023-10-15,77.8,40.0
24.6019,73.8908,2023-10-15,84.9,27.1
17.5808,75.9791,2023-10-15,88.5,29.0
15.3487,78.6242,2023-10-15,89.7,23.8
24.331,85.9762,2023-10-15,73.3,33.2
18.3333,84.0489,2023-10-15,92.9,12.0
13.2166,77.7862,2023-10-15,56.7,28.1
15.629,76.3908,2023-10-15,86.2,19.1
13.5744,80.1431,2023-10-15,64.4,25.3
18.5981,82.1129,2023-10-15,56.5,22.4
22.3299,84.7586,2023-10-15,86.3,30.3
30.4251,75.5601,2023-10-15,86.5,130.7
31.6403,75.4242,2023-10-15,83.2,26.2
29.2354,75.0197,2023-10-15,82.7,177.3
31.8145,74.6188,2023-10-15,98.1,78.4
30.1437,75.992,2023-10-15,78.7,174.0
30.2251,74.9548,2023-10-15,71.2,120.1
29.4793,75.9897,2023-10-15,81.7,64.1
30.5966,74.8768,2023-10-15,83.2,94.9
30.9738,74.7895,2023-10-15,82.3,13.4
30.0466,76.0704,2023-10-15,83.8,61.6
30.1649,75.7664,2023-10-15,84.6,45.4
29.6424,75.3212,2023-10-15,72.0,169.1
31.8372,74.9609,2023-10-15,97.9,48.4
30.146,75.8898,2023-10-15,79.7,70.0
31.6563,74.5812,2023-10-15,74.9,67.7
30.5006,75.5807,2023-10-15,78.8,106.5
30.4047,75.4018,2023-10-15,78.9,72.6
30.4894,74.4769,2023-10-15,71.3,65.1
30.4042,75.396,2023-10-15,70.4,82.4
29.7981,74.9465,2023-10-15,80.6,16.1
29.8002,74.6489,2023-10-15,82.2,46.3
29.9909,75.3445,2023-10-15,71.3,87.4
31.9801,74.7345,2023-10-15,99.3,183.2
31.3808,74.742,2023-10-15,96.8,22.4
30.6547,74.2955,2023-10-15,73.9,17.2
31.069,74.6964,2023-10-15,70.9,162.4
29.4968,76.551,2023-10-15,95.3,15.4
30.0088,75.1502,2023-10-15,76.9,162.8
30.1597,77.0689,2023-10-15,82.0,105.4
30.1431,75.8961,2023-10-15,76.7,43.0
30.1166,76.5733,2023-10-15,78.4,174.2
30.6808,75.2753,2023-10-15,87.2,25.8
30.1722,76.1732,2023-10-15,73.8,142.7
30.2492,76.2927,2023-10-15,73.5,99.1
30.7884,75.2521,2023-10-15,77.5,183.9
32.332,75.103,2023-10-15,84.7,55.5
29.4255,74.4782,2023-10-15,71.5,60.3
30.8202,75.3231,2023-10-15,74.5,106.4
30.1542,75.8374,2023-10-15,82.0,120.6
30.4119,74.9995,2023-10-15,79.9,184.8
30.1507,75.329,2023-10-15,80.3,152.0
30.4351,76.6674,2023-10-15,75.6,137.7
31.4741,75.0049,2023-10-15,96.6,127.1
31.2439,75.015,2023-10-15,97.8,156.3
30.4973,74.2964,2023-10-15,90.5,118.9
30.6934,75.5506,2023-10-15,79.3,181.6
30.6242,75.623,2023-10-15,83.0,79.9
10.606,75.3833,2023-10-16,50.2,9.1
13.1319,76.0049,2023-10-16,84.2,38.9
23.5011,85.108,2023-10-16,53.9,21.7
19.997,79.677,2023-10-16,93.6,6.7
13.7075,76.5835,2023-10-16,62.0,32.0
15.7767,79.3033,2023-10-16,85.5,44.3
14.9209,75.4544,2023-10-16,76.4,30.9
23.4262,78.2362,2023-10-16,59.6,16.8
10.2623,76.384,2023-10-16,66.5,39.8
10.4774,82.1663,2023-10-16,80.0,22.1
12.3242,74.4458,2023-10-16,91.3,39.2
16.9573,79.301,2023-10-16,56.0,23.9
25.4875,85.9824,2023-10-16,69.0,28.7
11.3855,81.8392,2023-10-16,76.4,10.9
20.4189,77.2703,2023-10-16,59.3,28.8
31.84,75.1469,2023-10-16,79.8,138.5
30.2907,74.6153,2023-10-16,81.3,124.0
29.6775,76.0167,2023-10-16,96.5,132.3
30.1504,74.741,2023-10-16,97.8,99.0
31.4395,74.3328,2023-10-16,91.6,141.7
30.3446,75.4258,2023-10-16,98.5,160.7
30.4281,75.7131,2023-10-16,85.8,174.0
31.217,75.2031,2023-10-16,83.5,149.7
29.8751,75.0954,2023-10-16,79.4,103.3
30.8801,75.457,2023-10-16,89.4,171.7
30.4726,75.3246,2023-10-16,90.5,65.6
29.5851,76.2346,2023-10-16,92.9,149.0
30.0029,75.087,2023-10-16,75.6,57.4
30.3401,76.69,2023-10-16,79.6,189.4
31.8972,75.3798,2023-10-16,91.0,69.0
29.9683,76.3508,2023-10-16,88.9,154.0
31.3949,74.9355,2023-10-16,97.3,35.5
31.4527,74.8144,2023-10-16,73.2,27.6
30.0748,74.7092,2023-10-16,73.0,175.5
31.4258,74.8183,2023-10-16,95.0,169.3
30.2706,75.459,2023-10-16,83.7,88.7
30.0067,74.6301,2023-10-16,83.4,138.3
29.8447,76.1565,2023-10-16,98.7,51.9
31.3286,74.6342,2023-10-16,82.9,63.9
30.4886,75.3462,2023-10-16,97.9,124.6
30.2446,75.9256,2023-10-16,92.6,70.1
31.452,74.4136,2023-10-16,91.7,98.8
31.9041,75.1649,2023-10-16,94.4,179.5
29.3762,76.2149,2023-10-16,70.7,155.0
29.69,75.899,2023-10-16,71.5,68.6
31.686,75.2104,2023-10-16,95.8,115.5
30.0632,76.2209,2023-10-16,93.8,179.4
30.6618,76.1563,2023-10-16,84.8,62.2
31.9266,75.5447,2023-10-16,92.1,48.5
31.2271,74.3373,2023-10-16,79.1,48.1
31.1708,74.3957,2023-10-16,88.2,111.8
31.8032,75.294,2023-10-16,79.9,109.0
31.541,75.044,2023-10-16,87.7,175.8
30.5796,75.1734,2023-10-16,75.2,76.0
29.1363,75.3056,2023-10-16,86.9,132.9
29.2386,75.7777,2023-10-16,93.2,102.8
29.3432,75.9758,2023-10-16,79.2,97.9
32.2799,75.048,2023-10-16,80.6,24.2
30.5954,74.7665,2023-10-16,94.6,100.8
30.4459,75.1115,2023-10-16,71.5,70.0
30.608,75.1335,2023-10-16,78.1,44.0
29.7425,74.8038,2023-10-16,74.3,163.5
29.9469,76.0192,2023-10-16,96.0,114.1
31.7183,74.5392,2023-10-16,94.8,95.4
29.9647,75.8106,2023-10-16,82.3,134.3
29.804,75.8114,2023-10-16,87.4,88.6
29.3052,76.0865,2023-10-16,93.0,108.8
30.9281,75.815,2023-10-16,90.1,36.4
29.2651,75.8783,2023-10-16,72.2,14.1
30.7547,75.3922,2023-10-16,79.7,78.9
30.9363,75.0597,2023-10-16,79.9,99.5
31.7233,75.0683,2023-10-16,95.1,30.3
29.7326,76.3217,2023-10-16,76.4,181.0
30.1426,76.6243,2023-10-16,72.0,50.2
30.2035,75.5866,2023-10-16,99.1,173.0
29.9569,76.1668,2023-10-16,92.3,106.7
29.9567,75.8626,2023-10-16,96.7,95.5
29.9694,76.564,2023-10-16,82.0,85.7
29.0,76.5981,2023-10-16,94.4,181.1
29.4104,76.0476,2023-10-16,77.5,115.7
31.3023,74.8138,2023-10-16,70.5,22.7
30.0249,75.5284,2023-10-16,81.9,136.3
29.688,76.7326,2023-10-16,74.5,134.8
29.9798,75.0253,2023-10-16,74.9,106.0
29.748,76.4823,2023-10-16,88.8,76.6
30.3911,75.3194,2023-10-16,70.9,125.2
30.1079,75.9843,2023-10-16,94.9,104.1
29.8355,74.2688,2023-10-16,94.5,66.6
29.9042,75.7057,2023-10-16,83.3,152.6
30.7605,75.8268,2023-10-16,96.5,52.0
29.5461,75.882,2023-10-16,81.5,77.8
29.2837,75.3813,2023-10-16,94.1,95.8
32.1936,75.126,2023-10-16,91.1,77.3
31.8977,74.5395,2023-10-16,96.9,134.8
30.1187,74.8079,2023-10-16,91.5,106.6
30.5671,74.6692,2023-10-16,81.3,22.5
31.4086,75.7865,2023-10-16,85.2,169.7
24.2272,76.7983,2023-10-17,51.5,29.5
24.0333,73.8559,2023-10-17,73.8,42.3
10.17,83.7343,2023-10-17,84.0,20.5
19.9177,84.4103,2023-10-17,75.2,14.0
20.7461,84.5406,2023-10-17,73.4,33.8
18.3125,84.6914,2023-10-17,89.7,12.5
14.3133,82.6064,2023-10-17,85.8,43.1
18.7064,84.0636,2023-10-17,58.0,3.7
14.0336,80.8954,2023-10-17,67.6,29.7
13.0061,77.7199,2023-10-17,51.7,42.8
13.6784,80.0439,2023-10-17,74.1,15.1
11.3682,83.3036,2023-10-17,50.8,16.8
21.994,78.9711,2023-10-17,67.0,29.7
17.2691,81.7709,2023-10-17,63.0,30.6
17.5261,81.3212,2023-10-17,79.4,9.0
22.6164,80.2924,2023-10-17,66.5,39.0
20.948,81.7027,2023-10-17,50.4,20.4
21.0175,82.1899,2023-10-17,94.0,8.8
23.0954,85.6094,2023-10-17,76.1,20.9
11.837,80.1909,2023-10-17,53.1,18.8
21.3455,82.8341,2023-10-17,76.9,11.9
18.5554,76.1285,2023-10-17,90.9,23.4
15.4099,84.4542,2023-10-17,93.5,38.3
23.4397,74.1386,2023-10-17,93.4,44.8
19.7452,73.8832,2023-10-17,73.7,17.9
23.6291,81.3108,2023-10-17,91.5,33.0
15.7343,80.3672,2023-10-17,86.0,5.0
13.0029,80.2083,2023-10-17,74.9,2.8
29.8218,75.1726,2023-10-17,81.5,154.8
30.1198,76.5755,2023-10-17,84.3,32.5
30.2068,75.4161,2023-10-17,70.4,93.5
30.3036,75.0966,2023-10-17,81.9,87.9
31.4303,75.3603,2023-10-17,86.4,187.6
30.8424,75.4017,2023-10-17,94.1,65.9
29.689,76.2136,2023-10-17,74.0,170.9
30.2838,75.9586,2023-10-17,81.0,111.5
31.3122,75.7868,2023-10-17,89.5,168.4
31.4075,75.3123,2023-10-17,84.4,185.9
30.8689,75.5407,2023-10-17,71.1,117.7
30.6086,76.3,2023-10-17,85.4,135.9
32.0307,74.6164,2023-10-17,77.7,14.4
30.0819,75.5909,2023-10-17,87.7,100.4
30.4016,75.9218,2023-10-17,82.9,157.5
30.5161,75.9546,2023-10-17,94.0,73.3
30.0695,74.395,2023-10-17,89.4,125.8
30.7876,75.0369,2023-10-17,81.2,89.9
31.5627,75.7325,2023-10-17,75.3,84.8
30.3057,75.6321,2023-10-17,85.7,57.3
30.2746,76.1571,2023-10-17,98.4,165.5
32.0881,75.6425,2023-10-17,97.7,30.0
31.724,75.1982,2023-10-17,75.6,155.4
30.0434,75.2221,2023-10-17,96.6,147.3
29.4873,76.1838,2023-10-17,73.0,50.1
30.2217,74.8618,2023-10-17,97.7,84.8
30.14,76.0111,2023-10-17,77.2,187.1
29.9102,75.2615,2023-10-17,94.0,125.0
29.5308,75.7848,2023-10-17,99.1,85.1
31.8179,74.5277,2023-10-17,71.0,52.6
29.9212,75.2408,2023-10-17,76.8,97.0
30.1087,75.9202,2023-10-17,78.8,27.1
30.8008,76.2805,2023-10-17,89.6,96.9
31.2483,75.4774,2023-10-17,76.3,193.1
29.6358,75.7661,2023-10-17,79.2,100.5
31.1487,75.2958,2023-10-17,97.8,114.0
30.098,75.1083,2023-10-17,90.6,153.9
30.407,74.7856,2023-10-17,93.0,24.2
30.1004,76.064,2023-10-17,72.6,166.6
29.556,75.757,2023-10-17,72.0,118.1
30.2852,75.1606,2023-10-17,80.2,84.3
30.179,76.0983,2023-10-17,79.6,179.5
30.2184,74.5569,2023-10-17,83.0,51.0
29.7068,76.1374,2023-10-17,92.4,152.8
30.2667,74.99,2023-10-17,89.6,102.5
30.7712,75.1017,2023-10-17,80.9,76.2
32.058,74.8438,2023-10-17,90.9,171.4
30.1288,75.7588,2023-10-17,83.0,168.6
30.1536,74.9341,2023-10-17,83.4,44.1
30.4563,75.4627,2023-10-17,76.0,12.5
30.0957,76.4745,2023-10-17,96.9,47.3
31.2101,75.2014,2023-10-17,76.1,105.2
29.921,75.4141,2023-10-17,85.1,166.8
29.6908,76.0223,2023-10-17,88.9,132.7
30.6807,75.5912,2023-10-17,71.9,16.5
30.3007,74.3082,2023-10-17,98.2,78.9
30.1285,76.1285,2023-10-17,92.6,113.5
30.538,75.5154,2023-10-17,76.1,97.0
29.5303,76.5395,2023-10-17,97.2,25.4
31.2134,75.0514,2023-10-17,76.8,89.9
31.7351,74.8191,2023-10-17,89.1,42.8
31.365,74.6925,2023-10-17,87.8,116.5
29.9616,76.6151,2023-10-17,90.8,40.4
30.9288,75.1665,2023-10-17,91.7,29.8
31.5178,74.4892,2023-10-17,76.1,147.5
30.1944,76.4152,2023-10-17,85.8,173.4
31.5818,76.2232,2023-10-17,99.6,52.2
30.783,75.9426,2023-10-17,89.6,187.4
30.2557,75.5438,2023-10-17,83.7,152.3
29.8186,74.7918,2023-10-17,74.8,155.5
30.2837,75.2022,2023-10-17,96.0,173.0
31.4683,74.9879,2023-10-17,77.8,47.4
29.7482,74.7529,2023-10-17,88.1,90.3
30.8571,75.9635,2023-10-17,85.9,147.3
29.5852,74.0463,2023-10-17,71.2,75.5
30.2673,75.3858,2023-10-17,96.1,76.5
30.2907,76.1104,2023-10-17,82.2,42.6
30.0056,75.9878,2023-10-17,99.3,90.0
30.9602,75.8758,2023-10-17,80.0,24.6
29.4332,76.4452,2023-10-17,86.4,134.1
30.0749,75.9304,2023-10-17,99.6,124.3
29.8233,75.9796,2023-10-17,98.3,53.2
29.9068,75.9667,2023-10-17,80.3,189.5
29.6269,76.5683,2023-10-17,84.0,142.1
30.0101,75.8847,2023-10-17,81.9,99.7
30.5722,76.1469,2023-10-17,81.5,88.3
31.7358,74.906,2023-10-17,81.1,135.3
30.5081,76.1241,2023-10-17,90.3,11.7
30.1413,76.2574,2023-10-17,92.8,72.5
31.23,75.4451,2023-10-17,97.5,132.3
29.789,76.329,2023-10-17,76.6,42.0
30.1294,76.3156,2023-10-17,77.4,152.5
30.6062,76.61,2023-10-17,80.0,160.2
29.8791,76.32,2023-10-17,75.5,149.3
30.0271,74.8299,2023-10-17,77.3,113.3
23.2232,82.899,2023-10-18,50.6,26.1
17.0629,80.7315,2023-10-18,70.8,9.1
13.5309,80.2992,2023-10-18,87.3,5.7
18.5825,83.1261,2023-10-18,71.7,36.1
17.6758,80.2555,2023-10-18,92.2,20.5
12.9978,73.645,2023-10-18,73.1,44.6
