station_id,lat,lon,date,parameter,value,unit
IN_Amritsar_Civil,31.63,74.87,2023-10-07,no2,40.8,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-07,so2,22.5,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-07,co,1.1,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-07,o3,59.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-07,pm25,61.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-07,pm10,147.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-07,no2,46.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-07,so2,25.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-07,co,0.84,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-07,o3,99.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-07,pm25,100.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-07,pm10,143.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-07,no2,45.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-07,so2,25.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-07,co,1.38,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-07,o3,64.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-07,pm25,29.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-07,pm10,45.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-07,no2,28.2,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-07,so2,13.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-07,co,0.64,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-07,o3,39.5,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-07,pm25,20.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-07,pm10,41.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-07,no2,21.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-07,so2,6.8,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-07,co,0.42,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-07,o3,45.1,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-07,pm25,19.1,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-07,pm10,86.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-07,no2,18.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-07,so2,10.1,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-07,co,0.32,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-07,o3,21.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-07,pm25,32.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-07,pm10,47.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-07,no2,41.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-07,so2,8.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-07,co,0.53,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-07,o3,32.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-07,pm25,42.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-07,pm10,49.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-07,no2,21.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-07,so2,5.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-07,co,0.52,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-07,o3,22.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-08,pm25,60.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-08,pm10,98.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-08,no2,45.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-08,so2,11.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-08,co,1.27,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-08,o3,56.5,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-08,pm25,81.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-08,pm10,162.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-08,no2,21.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-08,so2,27.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-08,co,1.14,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-08,o3,49.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-08,pm25,89.7,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-08,pm10,106.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-08,no2,35.7,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-08,so2,22.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-08,co,1.41,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-08,o3,77.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-08,pm25,89.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-08,pm10,116.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-08,no2,26.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-08,so2,12.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-08,co,0.55,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-08,o3,67.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-08,pm25,47.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-08,pm10,46.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-08,no2,22.6,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-08,so2,14.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-08,co,0.41,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-08,o3,39.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-08,pm25,28.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-08,pm10,60.5,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-08,no2,11.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-08,so2,5.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-08,co,0.51,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-08,o3,21.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-08,pm25,33.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-08,pm10,40.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-08,no2,12.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-08,so2,3.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-08,co,0.32,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-08,o3,37.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-08,pm25,26.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-08,pm10,77.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-08,no2,25.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-08,so2,13.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-08,co,0.66,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-08,o3,48.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-08,pm25,21.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-08,pm10,54.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-08,no2,25.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-08,so2,8.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-08,co,0.44,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-08,o3,28.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-09,pm25,74.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-09,pm10,97.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-09,no2,57.5,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-09,so2,25.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-09,co,1.8,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-09,o3,88.5,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-09,pm25,64.8,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-09,pm10,112.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-09,no2,29.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-09,so2,24.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-09,co,0.86,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-09,o3,69.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-09,pm25,81.9,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-09,pm10,174.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-09,no2,41.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-09,so2,23.5,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-09,co,1.87,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-09,o3,57.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-09,pm25,95.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-09,pm10,222.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-09,no2,47.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-09,so2,18.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-09,co,0.96,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-09,o3,49.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-09,pm25,30.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-09,pm10,92.4,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-09,no2,22.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-09,so2,15.2,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-09,co,1.14,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-09,o3,29.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-09,pm25,53.3,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-09,pm10,70.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-09,no2,14.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-09,so2,5.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-09,co,0.52,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-09,o3,42.4,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-09,pm25,42.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-09,pm10,65.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-09,no2,23.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-09,so2,5.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-09,co,0.41,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-09,o3,35.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-09,pm25,27.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-09,pm10,62.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-09,no2,41.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-09,so2,14.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-09,co,0.34,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-09,o3,30.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-09,pm25,35.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-09,pm10,44.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-09,no2,14.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-09,so2,8.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-09,co,0.65,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-09,o3,28.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-10,pm25,76.9,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-10,pm10,184.3,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-10,no2,63.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-10,so2,25.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-10,co,1.59,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-10,o3,96.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-10,pm25,64.8,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-10,pm10,173.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-10,no2,37.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-10,so2,18.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-10,co,0.89,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-10,o3,83.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-10,pm25,109.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-10,pm10,141.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-10,no2,60.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-10,so2,18.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-10,co,1.89,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-10,o3,81.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-10,pm25,64.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-10,pm10,108.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-10,no2,39.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-10,so2,19.8,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-10,co,1.08,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-10,o3,92.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-10,pm25,73.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-10,pm10,47.4,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-10,no2,18.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-10,so2,12.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-10,co,0.64,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-10,o3,63.2,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-10,pm25,26.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-10,pm10,75.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-10,no2,25.7,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-10,so2,7.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-10,co,0.61,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-10,o3,37.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-10,pm25,25.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-10,pm10,55.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-10,no2,30.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-10,so2,5.7,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-10,co,0.33,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-10,o3,25.7,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-10,pm25,68.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-10,pm10,63.4,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-10,no2,41.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-10,so2,17.3,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-10,co,0.74,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-10,o3,26.2,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-10,pm25,51.1,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-10,pm10,61.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-10,no2,14.4,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-10,so2,6.9,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-10,co,0.3,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-10,o3,32.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-11,pm25,74.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-11,pm10,173.8,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-11,no2,31.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-11,so2,16.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-11,co,1.56,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-11,o3,80.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-11,pm25,115.8,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-11,pm10,107.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-11,no2,49.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-11,so2,21.6,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-11,co,1.26,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-11,o3,58.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-11,pm25,61.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-11,pm10,108.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-11,no2,56.9,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-11,so2,13.4,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-11,co,1.05,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-11,o3,74.1,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-11,pm25,73.5,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-11,pm10,218.0,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-11,no2,53.7,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-11,so2,26.2,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-11,co,0.96,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-11,o3,95.8,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-11,pm25,47.5,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-11,pm10,133.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-11,no2,17.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-11,so2,14.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-11,co,0.98,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-11,o3,53.7,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-11,pm25,20.7,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-11,pm10,74.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-11,no2,14.6,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-11,so2,9.7,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-11,co,0.44,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-11,o3,24.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-11,pm25,40.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-11,pm10,87.1,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-11,no2,16.6,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-11,so2,8.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-11,co,0.64,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-11,o3,29.5,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-11,pm25,61.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-11,pm10,115.8,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-11,no2,23.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-11,so2,11.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-11,co,0.5,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-11,o3,50.5,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-11,pm25,24.3,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-11,pm10,55.6,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-11,no2,29.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-11,so2,5.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-11,co,0.46,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-11,o3,17.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-12,pm25,60.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-12,pm10,216.0,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-12,no2,50.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-12,so2,18.7,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-12,co,1.18,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-12,o3,74.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-12,pm25,129.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-12,pm10,243.7,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-12,no2,38.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-12,so2,9.5,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-12,co,1.4,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-12,o3,85.0,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-12,pm25,82.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-12,pm10,125.1,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-12,no2,68.6,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-12,so2,25.7,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-12,co,1.07,mg/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-12,o3,100.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-12,pm25,67.6,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-12,pm10,203.4,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-12,no2,68.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-12,so2,15.9,ug/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-12,co,1.82,mg/m³
IN_Patna_EcoPark,25.6,85.12,2023-10-12,o3,80.7,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-12,pm25,69.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-12,pm10,119.9,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-12,no2,37.1,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-12,so2,17.3,ug/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-12,co,0.69,mg/m³
IN_Mumbai_Bandra,19.06,72.82,2023-10-12,o3,55.1,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-12,pm25,26.4,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-12,pm10,70.9,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-12,no2,30.8,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-12,so2,10.0,ug/m³
IN_Bengaluru_City,12.97,77.59,2023-10-12,co,0.49,mg/m³
IN_Bengaluru_City,12.97,77.59,2023-10-12,o3,28.3,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-12,pm25,29.2,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-12,pm10,78.9,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-12,no2,28.0,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-12,so2,4.8,ug/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-12,co,0.4,mg/m³
IN_Chennai_Alandur,13.0,80.2,2023-10-12,o3,29.6,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-12,pm25,36.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-12,pm10,76.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-12,no2,23.9,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-12,so2,13.0,ug/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-12,co,0.57,mg/m³
IN_Kolkata_Victoria,22.54,88.34,2023-10-12,o3,56.1,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-12,pm25,31.1,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-12,pm10,51.0,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-12,no2,20.7,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-12,so2,6.8,ug/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-12,co,0.52,mg/m³
IN_Hyderabad_Sanathnagar,17.45,78.43,2023-10-12,o3,38.2,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-13,pm25,135.1,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-13,pm10,238.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-13,no2,34.6,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-13,so2,11.4,ug/m³
IN_Delhi_ITO,28.63,77.24,2023-10-13,co,1.32,mg/m³
IN_Delhi_ITO,28.63,77.24,2023-10-13,o3,49.9,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-13,pm25,103.2,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-13,pm10,197.0,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-13,no2,55.3,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-13,so2,9.4,ug/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-13,co,1.06,mg/m³
IN_Amritsar_Civil,31.63,74.87,2023-10-13,o3,72.9,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-13,pm25,122.8,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-13,pm10,131.3,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-13,no2,77.2,ug/m³
IN_Lucknow_Lalbagh,26.85,80.94,2023-10-13,so2,18.8,ug/m³
